market,index_name,ticker,announce_date,effective_date,batch_id,security_name,event_type,inclusion,source,source_url,note,sector,treatment_group,matched_to_event_id
CN,CSI300,601990,2022-05-27,2022-06-10,csi300-2022-05,南京证券,deletion,0,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,603233,2022-05-27,2022-06-10,csi300-2022-05,大参林,deletion,0,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,603338,2022-05-27,2022-06-10,csi300-2022-05,浙江鼎力,deletion,0,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,603517,2022-05-27,2022-06-10,csi300-2022-05,绝味食品,deletion,0,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,603658,2022-05-27,2022-06-10,csi300-2022-05,安图生物,deletion,0,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,603939,2022-05-27,2022-06-10,csi300-2022-05,益丰药房,deletion,0,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,688009,2022-05-27,2022-06-10,csi300-2022-05,中国通号,deletion,0,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,000408,2022-05-27,2022-06-10,csi300-2022-05,藏格矿业,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,000792,2022-05-27,2022-06-10,csi300-2022-05,盐湖股份,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,000877,2022-05-27,2022-06-10,csi300-2022-05,天山股份,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,001289,2022-05-27,2022-06-10,csi300-2022-05,龙源电力,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,002074,2022-05-27,2022-06-10,csi300-2022-05,国轩高科,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,002648,2022-05-27,2022-06-10,csi300-2022-05,卫星化学,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,002920,2022-05-27,2022-06-10,csi300-2022-05,德赛西威,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300207,2022-05-27,2022-06-10,csi300-2022-05,欣旺达,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300223,2022-05-27,2022-06-10,csi300-2022-05,北京君正,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300454,2022-05-27,2022-06-10,csi300-2022-05,深信服,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300496,2022-05-27,2022-06-10,csi300-2022-05,中科创达,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300661,2022-05-27,2022-06-10,csi300-2022-05,圣邦股份,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300751,2022-05-27,2022-06-10,csi300-2022-05,迈为股份,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300763,2022-05-27,2022-06-10,csi300-2022-05,锦浪科技,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300919,2022-05-27,2022-06-10,csi300-2022-05,中伟股份,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300957,2022-05-27,2022-06-10,csi300-2022-05,贝泰妮,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300979,2022-05-27,2022-06-10,csi300-2022-05,华利集团,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600089,2022-05-27,2022-06-10,csi300-2022-05,特变电工,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600188,2022-05-27,2022-06-10,csi300-2022-05,兖矿能源,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600219,2022-05-27,2022-06-10,csi300-2022-05,南山铝业,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600460,2022-05-27,2022-06-10,csi300-2022-05,士兰微,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600941,2022-05-27,2022-06-10,csi300-2022-05,中国移动,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,601117,2022-05-27,2022-06-10,csi300-2022-05,中国化学,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,601825,2022-05-27,2022-06-10,csi300-2022-05,沪农商行,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,603185,2022-05-27,2022-06-10,csi300-2022-05,上机数控,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,603290,2022-05-27,2022-06-10,csi300-2022-05,斯达半导,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,688005,2022-05-27,2022-06-10,csi300-2022-05,容百科技,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,688065,2022-05-27,2022-06-10,csi300-2022-05,凯赛生物,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,000723,2023-11-24,2023-12-08,csi300-2023-11,美锦能源,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,002064,2023-11-24,2023-12-08,csi300-2023-11,华峰化学,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,002120,2023-11-24,2023-12-08,csi300-2023-11,韵达股份,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,002414,2023-11-24,2023-12-08,csi300-2023-11,高德红外,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,002756,2023-11-24,2023-12-08,csi300-2023-11,永兴材料,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300207,2023-11-24,2023-12-08,csi300-2023-11,欣旺达,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300601,2023-11-24,2023-12-08,csi300-2023-11,康泰生物,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300769,2023-11-24,2023-12-08,csi300-2023-11,德方纳米,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600383,2023-11-24,2023-12-08,csi300-2023-11,金地集团,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600763,2023-11-24,2023-12-08,csi300-2023-11,通策医疗,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600884,2023-11-24,2023-12-08,csi300-2023-11,杉杉股份,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,601216,2023-11-24,2023-12-08,csi300-2023-11,君正集团,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,603185,2023-11-24,2023-12-08,csi300-2023-11,弘元绿能,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,688005,2023-11-24,2023-12-08,csi300-2023-11,容百科技,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,000999,2023-11-24,2023-12-08,csi300-2023-11,华润三九,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,002603,2023-11-24,2023-12-08,csi300-2023-11,以岭药业,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,300308,2023-11-24,2023-12-08,csi300-2023-11,中际旭创,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,301269,2023-11-24,2023-12-08,csi300-2023-11,华大九天,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600023,2023-11-24,2023-12-08,csi300-2023-11,浙能电力,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600372,2023-11-24,2023-12-08,csi300-2023-11,中航机载,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
CN,CSI300,600489,2023-11-24,2023-12-08,csi300-2023-11,中金黄金,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,,1.0,
